date,open,high,low,close
5/2/2019,2728.34,2738.98,2724.03,2737.7
6/2/2019,2735.05,2738.08,2724.15,2731.61
7/2/2019,2717.53,2719.32,2687.26,2706.05
8/2/2019,2692.36,2708.07,2681.83,2707.88
11/2/2019,2712.4,2718.05,2703.79,2709.8
12/2/2019,2722.61,2748.19,2722.61,2744.73
13/2/2019,2750.3,2761.85,2748.63,2753.03
14/2/2019,2743.5,2757.9,2731.23,2745.73
15/2/2019,2760.24,2775.66,2760.24,2775.6
19/2/2019,2769.28,2787.33,2767.29,2779.76
20/2/2019,2779.05,2789.88,2774.06,2784.7
21/2/2019,2780.24,2781.58,2764.55,2774.88
22/2/2019,2780.67,2794.2,2779.11,2792.67
25/2/2019,2804.35,2813.49,2794.99,2796.11
26/2/2019,2792.36,2803.12,2789.47,2793.9
27/2/2019,2787.5,2795.76,2775.13,2792.38
28/2/2019,2788.11,2793.73,2782.51,2784.49
1/3/2019,2798.22,2808.02,2787.38,2803.69
4/3/2019,2814.37,2816.88,2767.66,2792.81
5/3/2019,2794.41,2796.44,2782.97,2789.65
6/3/2019,2790.27,2790.27,2768.69,2771.45
7/3/2019,2766.53,2767.25,2739.09,2748.93
8/3/2019,2730.79,2744.13,2722.27,2743.07
11/3/2019,2747.61,2784,2747.61,2783.3
12/3/2019,2787.34,2798.32,2786.73,2791.52
13/3/2019,2799.78,2821.24,2799.78,2810.92
14/3/2019,2810.38,2815,2803.46,2808.48
15/3/2019,2810.79,2830.73,2810.79,2822.48
18/3/2019,2822.61,2835.41,2821.99,2832.94
19/3/2019,2840.76,2852.42,2823.27,2832.57
20/3/2019,2831.34,2843.54,2812.43,2824.23
21/3/2019,2819.72,2860.31,2817.38,2854.88
22/3/2019,2844.52,2846.16,2800.47,2800.71
25/3/2019,2796.01,2809.79,2785.02,2798.36
26/3/2019,2812.66,2829.87,2803.99,2818.46
27/3/2019,2819.72,2825.56,2787.72,2805.37
28/3/2019,2809.4,2819.71,2798.77,2815.44
29/3/2019,2828.27,2836.03,2819.23,2834.4
1/4/2019,2848.63,2869.4,2848.63,2867.19
2/4/2019,2868.24,2872.9,2858.75,2867.24
3/4/2019,2876.09,2885.25,2865.17,2873.4
4/4/2019,2873.99,2881.28,2867.14,2879.39
5/4/2019,2884.16,2893.24,2882.99,2892.74
8/4/2019,2888.46,2895.95,2880.78,2895.77
9/4/2019,2886.58,2886.88,2873.33,2878.2
10/4/2019,2881.37,2889.71,2879.13,2888.21
11/4/2019,2891.92,2893.42,2881.99,2888.32
12/4/2019,2900.86,2910.54,2898.37,2907.41
15/4/2019,2908.32,2909.6,2896.48,2905.58
16/4/2019,2912.26,2916.06,2900.71,2907.06
17/4/2019,2916.04,2918,2895.45,2900.45
18/4/2019,2904.81,2908.4,2891.9,2905.03
22/4/2019,2898.78,2909.51,2896.35,2907.97
23/4/2019,2909.99,2936.31,2908.53,2933.68
24/4/2019,2934,2936.83,2926.05,2927.25
25/4/2019,2928.99,2933.1,2912.84,2926.17
26/4/2019,2925.81,2939.88,2917.56,2939.88
29/4/2019,2940.58,2949.52,2939.35,2943.03
30/4/2019,2937.14,2948.22,2924.11,2945.83
1/5/2019,2952.33,2954.13,2923.36,2923.73
2/5/2019,2922.16,2931.68,2900.5,2917.52
3/5/2019,2929.21,2947.85,2929.21,2945.64
6/5/2019,2908.89,2937.32,2898.21,2932.47
7/5/2019,2913.03,2913.03,2862.6,2884.05
8/5/2019,2879.61,2897.96,2873.28,2879.42
9/5/2019,2859.84,2875.97,2836.4,2870.72
10/5/2019,2863.1,2891.31,2825.39,2881.4
13/5/2019,2840.19,2840.19,2801.43,2811.87
14/5/2019,2820.12,2852.54,2820.12,2834.41
15/5/2019,2820.38,2858.68,2815.08,2850.96
16/5/2019,2855.8,2892.15,2855.8,2876.32
17/5/2019,2858.6,2885.48,2854.23,2859.53
20/5/2019,2841.94,2853.86,2831.29,2840.23
21/5/2019,2854.02,2868.88,2854.02,2864.36
22/5/2019,2856.06,2865.47,2851.11,2856.27
23/5/2019,2836.7,2836.7,2805.49,2822.24
24/5/2019,2832.41,2841.36,2820.19,2826.06
28/5/2019,2830.03,2840.51,2801.58,2802.39
29/5/2019,2790.25,2792.03,2766.06,2783.02
30/5/2019,2786.94,2799,2776.74,2788.86
31/5/2019,2766.15,2768.98,2750.52,2752.06
3/6/2019,2751.53,2763.07,2728.81,2744.45
4/6/2019,2762.64,2804.49,2762.64,2803.27
5/6/2019,2818.09,2827.28,2800.92,2826.15
6/6/2019,2828.51,2852.1,2822.45,2843.49
7/6/2019,2852.87,2884.97,2852.87,2873.34
10/6/2019,2885.83,2904.77,2885.51,2886.73
11/6/2019,2903.27,2910.61,2878.53,2885.72
12/6/2019,2882.73,2888.57,2874.68,2879.84
13/6/2019,2886.24,2895.24,2881.99,2891.64
14/6/2019,2886.82,2894.45,2879.62,2886.98
17/6/2019,2889.75,2897.27,2887.3,2889.67
18/6/2019,2906.71,2930.79,2905.44,2917.75
19/6/2019,2920.55,2931.74,2911.43,2926.46
20/6/2019,2949.6,2958.06,2931.5,2954.18
21/6/2019,2952.71,2964.15,2946.87,2950.46
24/6/2019,2951.42,2954.92,2944.05,2945.35
25/6/2019,2945.78,2946.52,2916.01,2917.38
26/6/2019,2926.07,2932.59,2912.99,2913.78
27/6/2019,2919.66,2929.3,2918.57,2924.92
28/6/2019,2932.94,2943.98,2929.05,2941.76
1/7/2019,2971.41,2977.93,2952.22,2964.33
2/7/2019,2964.66,2973.21,2955.92,2973.01
3/7/2019,2978.08,2995.84,2977.96,2995.82
5/7/2019,2984.25,2994.03,2967.97,2990.41
8/7/2019,2979.77,2980.76,2970.09,2975.95
9/7/2019,2965.52,2981.9,2963.44,2979.63
10/7/2019,2989.3,3002.98,2984.62,2993.07
11/7/2019,2999.62,3002.33,2988.8,2999.91
12/7/2019,3003.36,3013.92,3001.87,3013.77
15/7/2019,3017.8,3017.8,3008.77,3014.3
16/7/2019,3012.13,3015.02,3001.15,3004.04
17/7/2019,3005.1,3005.26,2984.25,2984.42
18/7/2019,2978.87,2998.28,2973.09,2995.11
19/7/2019,3004.26,3006.02,2975.86,2976.61
22/7/2019,2981.93,2990.71,2976.65,2985.03
23/7/2019,2994.74,3005.9,2988.56,3005.47
24/7/2019,2998.77,3019.59,2996.82,3019.56
25/7/2019,3016.26,3016.31,2997.24,3003.67
26/7/2019,3013.25,3027.98,3012.59,3025.86
29/7/2019,3024.47,3025.61,3014.3,3020.97
30/7/2019,3007.66,3017.19,3000.94,3013.18
31/7/2019,3016.22,3017.4,2958.08,2980.38
1/8/2019,2980.32,3013.59,2945.23,2953.56
2/8/2019,2943.9,2945.5,2914.11,2932.05
5/8/2019,2898.07,2898.07,2822.12,2844.74
6/8/2019,2861.18,2884.4,2847.42,2881.77
7/8/2019,2858.65,2892.17,2825.71,2883.98
8/8/2019,2896.21,2938.72,2894.47,2938.09
9/8/2019,2930.51,2935.75,2900.15,2918.65
12/8/2019,2907.07,2907.58,2873.14,2883.75
13/8/2019,2880.72,2943.31,2877.05,2926.32
14/8/2019,2894.15,2894.15,2839.64,2840.6
15/8/2019,2846.2,2856.67,2825.51,2847.6
16/8/2019,2864.74,2893.63,2864.74,2888.68
19/8/2019,2913.48,2931,2913.48,2923.65
20/8/2019,2919.01,2923.63,2899.6,2900.51
21/8/2019,2922.04,2928.73,2917.91,2924.43
22/8/2019,2930.94,2939.08,2904.51,2922.95
23/8/2019,2911.07,2927.01,2834.97,2847.11
26/8/2019,2866.7,2879.27,2856,2878.38
27/8/2019,2893.14,2898.79,2860.59,2869.16
28/8/2019,2861.28,2890.03,2853.05,2887.94
29/8/2019,2910.37,2930.5,2905.67,2924.58
30/8/2019,2937.09,2940.43,2913.32,2926.46
3/9/2019,2909.01,2914.39,2891.85,2906.27
4/9/2019,2924.67,2938.84,2921.86,2937.78
5/9/2019,2960.6,2985.86,2960.6,2976
6/9/2019,2980.33,2985.03,2972.51,2978.71
9/9/2019,2988.43,2989.43,2969.39,2978.43
10/9/2019,2971.01,2979.39,2957.01,2979.39
11/9/2019,2981.41,3000.93,2975.31,3000.93
12/9/2019,3009.08,3020.74,3000.92,3009.57
13/9/2019,3012.21,3017.33,3002.9,3007.39
16/9/2019,2996.41,3002.19,2990.67,2997.96
17/9/2019,2995.67,3006.21,2993.73,3005.7
18/9/2019,3001.5,3007.83,2978.57,3006.73
19/9/2019,3010.36,3021.99,3003.16,3006.79
20/9/2019,3008.42,3016.37,2984.68,2992.07
23/9/2019,2983.5,2999.15,2982.23,2991.78
24/9/2019,3002.43,3007.98,2957.73,2966.6
25/9/2019,2968.35,2989.82,2952.86,2984.87
26/9/2019,2985.73,2987.28,2963.71,2977.62
27/9/2019,2985.47,2987.31,2945.53,2961.79
30/9/2019,2967.07,2983.85,2967.07,2976.74
1/10/2019,2983.69,2992.53,2938.7,2940.25
2/10/2019,2924.78,2924.78,2874.93,2887.61
3/10/2019,2885.38,2911.13,2855.94,2910.63
4/10/2019,2918.56,2953.74,2918.56,2952.01
7/10/2019,2944.23,2959.75,2935.68,2938.79
8/10/2019,2920.4,2925.47,2892.66,2893.06
9/10/2019,2911.1,2929.32,2907.41,2919.4
10/10/2019,2918.55,2948.46,2917.12,2938.13
11/10/2019,2963.07,2993.28,2963.07,2970.27
14/10/2019,2965.81,2972.84,2962.94,2966.15
15/10/2019,2973.61,3003.28,2973.61,2995.68
16/10/2019,2989.68,2997.54,2985.2,2989.69
17/10/2019,3000.77,3008.29,2991.79,2997.95
18/10/2019,2996.84,3000,2976.31,2986.2
21/10/2019,2996.48,3007.33,2995.35,3006.72
22/10/2019,3010.73,3014.57,2995.04,2995.99
23/10/2019,2994.01,3004.78,2991.21,3004.52
24/10/2019,3014.78,3016.07,3000.42,3010.29
25/10/2019,3003.32,3027.39,3001.94,3022.55
28/10/2019,3032.12,3044.08,3032.12,3039.42
29/10/2019,3035.39,3047.87,3034.81,3036.89
30/10/2019,3039.74,3050.1,3025.96,3046.77
31/10/2019,3046.9,3046.9,3023.19,3037.56
1/11/2019,3050.72,3066.95,3050.72,3066.91
4/11/2019,3078.96,3085.2,3074.87,3078.27
5/11/2019,3080.8,3083.95,3072.15,3074.62
6/11/2019,3075.1,3078.34,3065.89,3076.78
7/11/2019,3087.02,3097.77,3080.23,3085.18
8/11/2019,3081.25,3093.09,3073.58,3093.08
11/11/2019,3080.33,3088.33,3075.82,3087.01
12/11/2019,3089.28,3102.61,3084.73,3091.84
13/11/2019,3084.18,3098.06,3078.8,3094.04
14/11/2019,3090.75,3098.2,3083.26,3096.63
15/11/2019,3107.92,3120.46,3104.6,3120.46
18/11/2019,3117.91,3124.17,3112.06,3122.03
19/11/2019,3127.45,3127.64,3113.47,3120.18
20/11/2019,3114.66,3118.97,3091.41,3108.46
21/11/2019,3108.49,3110.11,3094.55,3103.54
22/11/2019,3111.41,3112.87,3099.26,3110.29
25/11/2019,3117.44,3133.83,3117.44,3133.64
26/11/2019,3134.85,3142.69,3131,3140.52
27/11/2019,3145.49,3154.26,3143.41,3153.63
29/11/2019,3147.18,3150.3,3139.34,3140.98
2/12/2019,3143.85,3144.31,3110.78,3113.87
3/12/2019,3087.41,3094.97,3070.33,3093.2
4/12/2019,3103.5,3119.38,3102.53,3112.76
5/12/2019,3119.21,3119.45,3103.76,3117.43
6/12/2019,3134.62,3150.6,3134.62,3145.91
9/12/2019,3141.86,3148.87,3135.46,3135.96
10/12/2019,3135.36,3142.12,3126.09,3132.52
11/12/2019,3135.75,3143.98,3133.21,3141.63
12/12/2019,3141.23,3176.28,3138.47,3168.57
13/12/2019,3166.65,3182.68,3156.51,3168.8
16/12/2019,3183.63,3197.71,3183.63,3191.45
17/12/2019,3195.4,3198.22,3191.03,3192.52
18/12/2019,3195.21,3198.48,3191.14,3191.14
19/12/2019,3192.32,3205.48,3192.32,3205.37
20/12/2019,3223.33,3225.65,3216.03,3221.22
23/12/2019,3226.05,3227.78,3222.3,3224.01
24/12/2019,3225.45,3226.43,3220.51,3223.38
26/12/2019,3227.2,3240.08,3227.2,3239.91
27/12/2019,3247.23,3247.93,3234.37,3240.02
30/12/2019,3240.09,3240.92,3216.57,3221.29
31/12/2019,3215.18,3231.72,3212.03,3230.78
2/1/2020,3244.67,3258.14,3235.53,3257.85
3/1/2020,3226.36,3246.15,3222.34,3234.85
6/1/2020,3217.55,3246.84,3214.64,3246.28
7/1/2020,3241.86,3244.91,3232.43,3237.18
8/1/2020,3238.59,3267.07,3236.67,3253.05
9/1/2020,3266.03,3275.58,3263.67,3274.7
10/1/2020,3281.81,3282.99,3260.86,3265.35
13/1/2020,3271.13,3288.13,3268.43,3288.13
14/1/2020,3285.35,3294.25,3277.19,3283.15
15/1/2020,3282.27,3298.66,3280.69,3289.29
16/1/2020,3302.97,3317.11,3302.82,3316.81
17/1/2020,3323.66,3329.88,3318.86,3329.62
21/1/2020,3321.03,3329.79,3316.61,3320.79
22/1/2020,3330.02,3337.77,3320.04,3321.75
